kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
8628758,K01279.02,2,CANDIDATE,0.971,9.65188331,16.245525,1.08,0.16,-0.14,0.009238,0.000463,-0.000271,1.065,0.048,-0.045,5768,1.0767404321356655,0.07257633484474199,-0.05538595205138588,1938,8628758,9.652,7.7e-05,0.9550912787381814,0.01677586536586659,0.9991977343248724,7.7e-05,0.9991207960993294
4932348,K00819.01,1,FALSE POSITIVE,0.0,38.036729482,1785.2972,27.5,5.28,-2.27,0.27018000000000003,0.000275,-0.000331,0.9590000000000001,0.086,-0.077,5575,28.356672025862075,2.5430978831440636,-2.277078101645169,929,4932348,38.037,0.91,0.9975989262258647,6.264024644607128e-159,1.0,0.91,0.08999999999999997
5021899,K00821.01,1,CANDIDATE,1.0,21.81295996,31.218940000000003,3.38,0.91,-0.49,0.030952,0.001019,-0.0008439999999999999,0.848,0.07200000000000001,-0.065,5601,2.8725528295997984,0.2615888864180399,-0.23370141587846113,931,5021899,21.813,0.00016,0.9950659956792639,0.0010451719314737394,0.9999948121247068,0.00016,0.9998348129547667
7458762,K00887.01,1,CANDIDATE,1.0,7.41113177,42.620125,2.45,0.77,-0.25,0.024438,0.000303,-0.001726,1.104,0.09,-0.08199999999999999,5849,2.952692286433426,0.24347669079544698,-0.30263443824224884,1284,7458762,7.411,0.00089,0.99724027921676,7.498157472149028e-05,0.9999997924835855,0.00089,0.9991097926682752
7552344,K00888.01,1,FALSE POSITIVE,0.0,1.000747038,40.07125,4.14,0.75,-0.57,0.047993,0.00014,-0.006948,1.028,0.087,-0.079,5472,5.399511474767179,0.4572339218865924,-0.8849983524383477,1285,7552344,1.001,0.58,0.9969911373998535,0.00010983334730169705,0.9999996684927884,0.58,0.41999986076697116
757450,K00889.01,1,CANDIDATE,0.9990000000000001,8.884922995,474.02078,10.51,0.56,-0.57,0.114124,0.000396,-0.000266,0.9620000000000001,0.047,-0.044000000000000004,5332,12.015324732821545,0.5885059740547137,-0.5502705805603431,1286,757450,8.885,0.0027,0.9975989262258647,4.73929233977852e-43,1.0,0.0027,0.9973
7678434,K00892.01,1,CANDIDATE,1.0,10.37168928,51.219067,3.2,0.18,-0.28,0.033023000000000004,0.004486,-0.001288,0.741,0.034,-0.032,5119,2.6780469599641332,0.3839904949985624,-0.15583788850420127,632,7678434,10.372,1.4e-05,0.9975268928554141,1.3835579513697445e-05,0.9999999656978231,1.4e-05,0.9999859656983034
7678434,K00892.02,2,CANDIDATE,1.0,3.96996298,12.679447,1.78,0.09,-0.16,0.018305,0.000621,-0.003056,0.741,0.034,-0.032,5119,1.4844699028599293,0.08470916869941708,-0.2559876844161705,633,7678434,3.97,0.018,0.9149729757532843,0.03028708083432851,0.9970975620230317,0.018,0.979149805906617
9766437,K00949.01,1,CANDIDATE,1.0,12.53248222,52.609734,3.24,0.94,-0.32,0.032795,0.0029460000000000003,-0.00159,1.052,0.09,-0.081,5997,3.775781295305814,0.4683886279100736,-0.34355493101907547,945,9766437,12.532,1.5e-05,0.9975442331400062,1.0915236892299444e-05,0.9999999731284401,1.5e-05,0.9999849731288433
9775938,K00951.01,1,CANDIDATE,1.0,13.19720694,103.2579,4.18,4.82,-0.6,0.043296,0.0004280000000000001,-0.00254,0.7390000000000001,0.055999999999999994,-0.051,4954,3.5016736566826085,0.2675984208731344,-0.3171745533951456,947,9775938,13.197,0.0015,0.9975989212217511,3.613190677570919e-10,0.9999999999991304,0.0015,0.9984999999991317
9775938,K00951.02,2,CANDIDATE,0.982,33.6528474,34.598507,3.05,3.52,-0.44,0.031582,0.008166,-0.001553,0.7390000000000001,0.055999999999999994,-0.051,4954,2.554274238390385,0.6882249096667077,-0.216447000911388,948,9775938,33.653,0.0009,0.9963779331038681,0.0006772948566745106,0.9999975362060233,0.0009,0.9990975384234378
5820218,K01048.01,1,FALSE POSITIVE,0.0,3.411758679,30.408123,14.71,1.42,-2.12,0.240197,12.22508,-0.08784600000000001,0.636,0.018000000000000002,-0.018000000000000002,3995,16.718917323873647,850.9270865086756,-6.132803954777201,1386,5820218,3.412,1.0,0.9941099676633964,0.0008297078434103507,0.9999950799566034,1.0,0.0
5809890,K01050.01,1,CANDIDATE,1.0,1.269091415,38.508865,1.41,0.1,-0.06,0.016909,0.000104,-0.000698,0.83,0.036000000000000004,-0.034,5041,1.5359584663667254,0.06728636804199775,-0.0893243861601725,1422,5809890,1.269,0.0059,0.9967915550953157,0.00015192212700284826,0.9999995109229858,0.0059,0.9940995138085401
5809890,K01050.02,2,CANDIDATE,1.0,2.853133997,29.47321,1.36,0.1,-0.06,0.016316999999999998,0.0028940000000000003,-0.00139,0.83,0.036000000000000004,-0.034,5041,1.4821831152466647,0.27062811517137764,-0.1401027760347181,1423,5809890,2.853,0.0052,0.9934381494084527,0.0009918360270957005,0.9999934422275003,0.0052,0.9947934763279174
3120276,K01111.01,1,FALSE POSITIVE,0.0,10.26547688,17.754032000000006,1.81,0.5,-0.15,0.019462,0.004528,-0.001373,1.3780000000000001,0.127,-0.114,5699,2.9350813404857794,0.7344974089125429,-0.3191150600741791,1715,3120276,10.265,0.012,0.9652140085198753,0.012551817251548289,0.9995418865290602,0.012,0.9875473838907114
2854914,K01113.01,1,CANDIDATE,1.0,25.93406406,34.323463000000004,2.48,0.42,-0.34,0.018556,0.000567,-0.000285,1.265,0.057,-0.054000000000000006,5952,2.5689659322300527,0.13986168854464365,-0.11654557764847602,1717,2854914,25.934,0.0027,0.9962186351403023,0.0006066633913512196,0.9999976958791084,0.0027,0.9972977021002347
2854914,K01113.02,2,CANDIDATE,0.912,83.4463485,27.41206,2.73,0.47,-0.37,0.020442,0.0006360000000000001,-0.00035800000000000003,1.265,0.057,-0.054000000000000006,5952,2.830071221526554,0.1549660248451634,-0.13058095938941308,1718,2854914,83.446,0.0061,0.9947411310883236,0.008506938594387276,0.9999546407475863,0.0061,0.9938549174390261
3337425,K01114.01,1,FALSE POSITIVE,0.0,7.04710032,20.831997,25.2,6.77,-3.94,0.216054,53.64235,-0.119292,1.416,0.12300000000000001,-0.111,5766,33.48181714145482,8312.937801006397,-18.672028075577078,1719,3337425,7.047,1.0,0.9783658923025659,0.006291487961914037,0.9998599987080622,1.0,0.0
10874614,K00017.01,1,CANDIDATE,0.987,3.234699282,2986.2598,13.06,0.96,-0.96,0.092633,3.2e-05,-8.2e-05,1.275,0.054000000000000006,-0.052000000000000005,5640,12.925857676425242,0.5474662997046593,-0.5272963945371059,420,10874614,3.235,0.00052,0.9975989262258647,1.2333129485537349e-265,1.0,0.00052,0.99948
12252424,K00153.01,2,CANDIDATE,1.0,8.925079516,122.09825,2.36,0.16,-0.08,0.031128,0.000379,-0.00278,0.7490000000000001,0.032,-0.03,4728,2.5516228999496606,0.11335503388055503,-0.2497504738698755,331,12252424,8.925,2.4e-06,0.9975989260616511,7.064089371417574e-12,0.999999999999983,2.4e-06,0.9999975999999831
12252424,K00153.02,1,CANDIDATE,1.0,4.75400072,129.67842,2.0,0.14,-0.06,0.026463,9.1e-05,-0.001978,0.7490000000000001,0.032,-0.03,4728,2.169223747152656,0.09297683149180143,-0.1839524828365267,332,12252424,4.754,2.5e-05,0.9975989261833681,1.3758882440008705e-12,0.9999999999999967,2.5e-05,0.9999749999999966
8742590,K01281.01,1,CANDIDATE,0.9890000000000001,49.4781446,17.370657,1.88,0.52,-0.17,0.020297,0.001022,-0.000583,0.8340000000000001,0.063,-0.057,5776,1.8525987129687893,0.16818471660637416,-0.13734393012926213,1940,8742590,49.478,0.067,0.973334860393442,0.030989308492248492,0.9991238773659383,0.067,0.9321825775824205
